loss,reward
1.051451563835144,7.18799999999999
1.025948405265808,3.279499999999998
0.2878474295139313,4.2775000000000025
0.6680543422698975,3.6700000000000026
0.08710327744483948,3.670000000000002
0.11136016249656677,3.076000000000002
0.13401266932487488,1.4705000000000046
0.06300820410251617,1.6680000000000035
0.03789367899298668,3.673000000000002
0.009636066854000092,4.4855
0.006923689506947994,1.4645000000000015
0.010791948065161705,0.2875000000000031
0.00325362803414464,0.07600000000000123
0.005896125920116901,1.663000000000004
0.006117881741374731,-0.01099999999999915
0.0046060350723564625,1.0740000000000018
0.0058769043534994125,1.9855000000000032
0.0036727311089634895,1.8705000000000016
0.0052038091234862804,2.469000000000002
0.009626848623156548,0.4865000000000016
0.0035086381249129772,3.495500000000001
0.01652377098798752,0.3705000000000028
0.003919593058526516,0.7630000000000027
0.0032548061572015285,1.967500000000002
0.008447771891951561,2.571000000000001
0.007559914141893387,-0.4254999999999981
0.01713814213871956,49.873999999999995
0.003872680477797985,0.4755000000000006
0.0019465171499177814,0.37100000000000277
0.0046556671150028706,-1.233499999999998
0.0024721850641071796,4.0795
0.004280801396816969,1.272500000000005
0.0035452288575470448,0.7680000000000016
0.0038438886404037476,2.273000000000001
0.0023744048085063696,2.569000000000002
0.0027435612864792347,1.7710000000000037
0.0049269176088273525,2.4720000000000018
0.014131187461316586,1.569000000000003
0.003935311920940876,-1.0339999999999963
0.004565880633890629,-0.33499999999999985
0.0036600357852876186,1.464500000000003
0.015294771641492844,50.57999999999996
0.021720901131629944,1.4770000000000019
0.010190922766923904,1.4640000000000044
0.006203595083206892,49.26749999999998
0.00648678420111537,2.9654999999999987
0.0033268823754042387,-0.033999999999999336
0.004410131834447384,49.467999999999975
0.003765533212572336,3.7690000000000006
0.004133743233978748,1.069500000000001
0.0026455502957105637,1.475000000000004
0.004058212973177433,0.6715000000000007
0.00244487589225173,1.8705000000000018
0.00449742004275322,-0.7074999999999977
0.0021527872886508703,0.37050000000000055
0.0029127965681254864,0.48200000000000087
0.016944587230682373,-0.3184999999999989
0.007714345585554838,0.7705000000000034
0.003551625180989504,1.2825000000000017
0.0062317876145243645,0.5605000000000007
0.0029191109351813793,0.5900000000000005
0.0021790440659970045,3.272000000000002
0.006801740266382694,1.568000000000003
0.002211261773481965,1.5800000000000025
0.022221941500902176,-0.7214999999999967
0.008238067850470543,2.175000000000003
0.003826615633442998,1.5630000000000044
0.0026279971934854984,2.6750000000000025
0.003035235218703747,-0.3299999999999999
0.005606410093605518,-2.115499999999998
0.01049722172319889,-0.33199999999999874
0.004042775370180607,0.9725000000000046
0.013132336549460888,-1.129499999999998
0.013578489422798157,3.166500000000001
0.009333964437246323,-0.5309999999999969
0.00396716920658946,-1.3294999999999968
0.003027796745300293,1.761500000000003
0.0022612963803112507,1.4750000000000019
0.0034725109580904245,-0.020499999999998464
0.014913635328412056,-1.2274999999999956
0.003929822240024805,0.8715000000000004
0.003863132558763027,0.8680000000000014
0.0038505801931023598,0.17150000000000112
0.0024709682911634445,-0.7409999999999993
0.0036591303069144487,-3.733999999999998
0.002401556819677353,1.5840000000000036
0.0034867662470787764,-1.6289999999999998
0.002802204107865691,-0.9099999999999984
0.017641814425587654,2.9690000000000025
0.006097791716456413,0.5760000000000021
0.003787584835663438,2.3845000000000023
0.0034714045468717813,-0.3349999999999981
0.003557870164513588,1.1715000000000022
0.014386219903826714,-0.12899999999999695
0.013593708164989948,-4.016500000000001
0.0066941590048372746,-1.1329999999999976
0.005017905496060848,1.8025000000000029
0.014513637870550156,-0.721999999999999
0.008981486782431602,-6.2135
0.004624763038009405,1.8725000000000016
0.01827353611588478,1.1810000000000023
0.008928118273615837,1.5670000000000026
0.005831949412822723,0.7620000000000003
0.0099113117903471,-3.6299999999999963
0.0038500772789120674,-0.9249999999999984
0.0013935809256508946,0.2745000000000004
0.004533047787845135,-0.9079999999999959
0.03187800571322441,0.4695000000000017
0.013996561989188194,0.07000000000000195
0.004476303234696388,1.3725000000000058
0.003240664955228567,-3.222
0.0015570938121527433,-2.936499999999998
0.014613337814807892,-1.1379999999999948
0.01147403009235859,0.05950000000000402
0.004839321598410606,1.6735000000000018
0.003814895171672106,0.9625000000000005
0.0017628478817641735,2.0690000000000004
0.02212880179286003,-0.9189999999999948
0.009202750399708748,-2.030499999999995
0.005538890138268471,-2.125999999999997
0.011833610013127327,-3.4299999999999984
0.00725841149687767,-0.11899999999999838
0.0035530226305127144,0.07200000000000234
0.002775501227006316,-1.0194999999999983
0.008589019998908043,0.46500000000000097
0.004413004964590073,-0.4154999999999972
0.0022244169376790524,-4.928499999999998
0.0031077691819518805,0.2685000000000035
0.003653634572401643,-3.618499999999998
0.0034427589271217585,-2.627999999999997
0.0039072963409125805,-5.236499999999999
0.0035725722555071115,-2.2259999999999978
0.0047056470066308975,1.7660000000000025
0.03588700667023659,-3.5200000000000005
0.015657542273402214,-2.623999999999998
0.01286676898598671,-2.320999999999994
0.014673495665192604,-1.5119999999999985
0.018397022038698196,-5.219999999999999
0.011266624554991722,-3.428499999999999
0.008990533649921417,-1.327999999999997
0.0041575683280825615,-0.8194999999999981
0.018341150134801865,1.965000000000004
0.012192830443382263,-3.235499999999998
0.027031417936086655,2.1690000000000027
0.0031757457181811333,-1.8364999999999991
0.0018111460376530886,-2.3334999999999986
0.0017807821277529001,-1.9264999999999977
0.003419651882722974,-2.2209999999999983
0.0026273787952959538,0.0640000000000015
0.014966589398682117,-1.8209999999999953
0.006221763789653778,-0.941499999999997
0.021860342472791672,-5.416
0.0042101615108549595,-2.435499999999999
0.005067618563771248,-8.526000000000009
0.0021261507645249367,-2.7334999999999954
0.0021591619588434696,-2.433999999999996
0.0010285447351634502,-3.8349999999999995
0.0022494096774607897,-1.2319999999999942
0.015591639094054699,-1.327999999999998
0.01847539097070694,-3.1099999999999994
0.014012694358825684,-0.4269999999999997
0.005099409259855747,-4.433499999999999
0.005781885702162981,-0.9379999999999948
0.001143780304118991,-3.7274999999999987
0.0021152207627892494,-3.4315
0.019176283851265907,-6.932000000000003
0.006524717900902033,-1.3169999999999968
0.019765155389904976,-4.231000000000006
0.00427917018532753,-4.226
0.0021842396818101406,-3.6344999999999965
0.01387876458466053,-2.234499999999999
0.0022062151692807674,-5.232499999999998
0.0047666714526712894,-4.3325000000000005
0.002067276742309332,-5.237500000000007
0.02799113281071186,-4.7215
0.008095757104456425,-5.736500000000006
0.0051401411183178425,-3.0344999999999978
0.014214590191841125,-2.3129999999999984
0.009142909198999405,-3.8344999999999976
0.0026206248439848423,-6.540000000000002
0.017203224822878838,-4.129999999999999
0.01044126320630312,-6.8205000000000044
0.004604722838848829,-7.84050000000001
0.007951723411679268,-3.424499999999998
0.008490265347063541,-3.1280000000000006
0.003760186955332756,-4.122499999999999
0.003201758023351431,-4.133500000000001
0.0017664290498942137,-7.824000000000002
0.002180373528972268,-8.532500000000008
0.008381577208638191,-5.039999999999996
0.008961371146142483,-5.222500000000002
0.0068900492042303085,-4.035499999999998
0.020440859720110893,-7.223500000000004
0.020029619336128235,-7.626000000000001
0.008180703967809677,-7.829000000000005
0.01312669925391674,-5.531500000000003
0.024327047169208527,-7.335500000000006
0.0051436517387628555,-4.840000000000004
0.014678293839097023,-6.732000000000003
0.016279051080346107,-7.533500000000009
0.002882489236071706,-3.838499999999997
0.006982237100601196,-2.6179999999999986
0.021177805960178375,-4.137500000000003
0.015306558459997177,-10.841500000000012
0.010121408849954605,-4.445500000000005
0.021678749471902847,-1.4409999999999932
0.004959107376635075,-9.22850000000001
0.005412080325186253,-1.5384999999999989
